,openInterest,symbol,productGroup,productCode,tradingHoursGlobex,url,tradingHoursClearPort,listedContracts,terminationOfTrading,contractUnit,settlementMethod,vendorCodes,floatingPrice,priceLimitOrCircut,productName,settlementProcedures,blockMinimum,clearing,globex,tradingHours,errorFlag,clearedAs,exchange,positionLimits,minimumPriceFluctuation,exchangeRulebook,floor,volume,priceQuotation,clearPort
0,"2,470",PE,Energy,"CME Globex: PE
CME ClearPort: PE
Clearing: PE",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/energy/natural-gas/northern-natural-gas-demarcation-basis-swap-futures_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),The current year plus the next five years. ,Trading shall cease on the last business day of the month prior to the contract month.,"2,500 MMBtu",Financially Settled,Quote Vendor Symbols Listing,"The Floating Price for each contract month will be equal to the Platts Inside FERC's Gas Market Report (""Platts IFERC"") Northern Natural Gas Co., Demarcation Index (""Index"") published  in the first regular issue of the contract month minus the Henry Hub Natural Gas Futures contract final settlement price for the corresponding contract month.",,Demarc Natural Gas (Platts IFERC) Basis Futures,,Block Minimum Thresholds,PE,PE,,,Futures,NYMEX,NYMEX Position Limits,$0.0001 per MMBtu,NYMEX 630,-,0,U.S. dollars and cents per MMBtu,PE
0,"3,012",PF,Energy,"CME Globex: PF
CME ClearPort: PF
Clearing: PF",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/energy/natural-gas/northern-natural-gas-ventura-iowa-basis-swap-futures-platts-iferc_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),Current year plus next five years,Trading shall cease on the last business day of the month prior to the contract month.,"2,500 MMBtu",Financially Settled,Quote Vendor Symbols Listing," The Floating Price for each contract month will be equal to the Platts Inside FERC's Gas Market Report (""Platts IFERC"") Northern Natural Gas Co., Ventura, Iowa Index (""Index"") published  in the first regular issue of the contract month minus the Henry Hub Natural Gas Futures contract final settlement price for the corresponding contract month.",,Ventura Natural Gas (Platts IFERC) Basis Futures,,Block Minimum Thresholds,PF,PF,,,Futures,NYMEX,NYMEX Position Limits,$0.0001 per MMBtu,NYMEX 631,-,0,U.S. dollars and cents per MMBtu,PF
0,0,PFS,Energy,"CME Globex: PFS
CME ClearPort: PFS
Clearing: PFS",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/energy/natural-gas/permian-natural-gas-fixed-price-swap_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),The current year plus the next five calendar years. A new calendar year will be added following the termination of trading in the December contract of the current year.,Contract terminates on the last business day of the month prior to the contract month,"2,500 MMBtu",Financially Settled,Quote Vendor Symbols Listing,The Floating Price for each contract month will be equal to the bidweek (average) price (※Bidweek Price§) for the Permian Basin found in Platts＊ Inside FERC (※IFERC§) Gas Market Report under the ※El Paso Natural Gas Co.§ ※index§ published  for the corresponding contract month.,,Permian Natural Gas (Platts IFERC) Fixed Price Futures,,Block Minimum Thresholds,PFS,PFS,,,Futures,NYMEX,NYMEX Position Limits,$0.0001 per MMBtu,NYMEX 1277,-,0,US dollars and cents per MMBtu; minimum tick is $0.0001,PFS
0,"1,392",PGG,Energy,"CME Globex: PGG
CME ClearPort: PGP
Clearing: PGP",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/energy/petrochemicals/polymer-grade-propylene-pcw-calendar-swap_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),Current year and next 2 years,Trading shall cease on the last business day of the contract month.,"100,000 pounds",Financially Settled,Quote Vendor Symbols Listing,"The Floating Price for each contract month is equal to the arithmetic average of the daily closing price of the PetroChem Wire (PCW) for Mont Belvieu Polymer Grade Propylene (basis FOB Enterprise storage at Mont Belvieu, Texas) for each business day during the contract month. Polymer Grade Propylene is understood to be of 99.5% minimum purity.",,PGP Polymer Grade Propylene (PCW) Financial Futures,,Block Minimum Thresholds,PGP,PGG,,,Futures,NYMEX,NYMEX Position Limits,$0.00001 per pound,NYMEX 711,-,0,U.S. dollars and cents per pound,PGP
0,"46,650",PGN,Energy,"CME Globex: PGN
CME ClearPort: PG
Clearing: PG",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/energy/natural-gas/dominion-appalachia-natural-gas-basis-swap-futures-platts-iferc_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),Current year plus next five years,Trading shall cease on the last business day of the month prior to the contract month.,"2,500 MMBtu",Financially Settled,Quote Vendor Symbols Listing,"The Floating Price for each contract month will be equal to the Platts Inside FERC's Gas Market Report (""Platts IFERC"") Dominion Transmission Inc., Appalachia Index (""Index"") published  in the first regular issue of the contract month minus the Henry Hub Natural Gas Futures contract final settlement price for the corresponding contract month.",,"Dominion, South Point Natural Gas (Platts IFERC) Basis Futures",,Block Minimum Thresholds,PG,PGN,,,Futures,NYMEX,NYMEX Position Limits,$0.0001 per MMBtu,NYMEX 632,-,0,U.S. dollars and cents per MMBtu,PG
0,"24,856",PH,Energy,"CME Globex: PH
CME ClearPort: PH
Clearing: PH",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/energy/natural-gas/panhandle-natural-gas-basis-swap-futures-platts-iferc_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),The current year plus the next five years,Trading shall cease on the last business day of the month prior to the contract month.,"2,500 MMBtu",Financially Settled,Quote Vendor Symbols Listing,"The Floating Price for each contract month will be equal to the Platts Inside FERC's Gas Market Report (""Platts IFERC"") Panhandle Eastern Pipe Line Co., Texas, Oklahoma (mainline) Index (""Index"") published  in the first regular issue of the contract month minus the Henry Hub Natural Gas Futures contract final settlement price for the corresponding contract month.",,Panhandle Natural Gas (Platts IFERC) Basis Futures,,Block Minimum Thresholds,PH,PH,,,Futures,NYMEX,NYMEX Position Limits,$0.0001 per MMBtu,NYMEX 525,-,0,U.S. dollars and cents per MMBtu,PH
0,"5,652",PIO,Metals,"CME Globex: PIO
CME ClearPort: PIO
Clearing: PIO",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/metals/ferrous/iron-ore-62pct-fe-cfr-north-china-platts-swap-futures_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),Current year plus the next two calendar years,"Trading terminates on the last business day of the contract month. Business days are based on the Singapore Public Holiday calendar. If the last business day of the contract month is a Singapore public holiday, the last trade date will be the business day immediately preceding the holiday.",500 dry metric tons,Financially Settled,Quote Vendor Symbols Listing,"The floating price for each contract month is equal to the average price calculated for all available price assessments published for ""Iron ore fines 62% Fe - CFR China Port"" for that given calendar month by Platts.",,"Iron Ore 62% Fe, CFR North China (Platts) Futures",,Block Minimum Thresholds,PIO,PIO,,,Futures,NYMEX,NYMEX Position Limits,$0.01 per dry metric ton,NYMEX 925,-,280,U.S. Dollars and cents,PIO
0,528,PJY,FX,"CME Globex: PJY
CME ClearPort: BY
Clearing: BY",,http://www.cmegroup.com/trading/fx/g10/british-pound-japanese-yen_contract_specifications.html,,"Six months in the March quarterly cycle (Mar, Jun, Sep, Dec)",9:16 a.m. Central Time (CT) on the second business day immediately preceding the third Wednesday of the contract month (usually Monday).,"125,000 British pounds",Deliverable,Quote Vendor Symbols Listing,,Price Limits,British Pound/Japanese Yen Futures,GBP/JPY Settlement Procedures,Block Minimum Thresholds,BY,PJY,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),,Futures,CME,CME Position Limits,".01 Japanese yen per British pound increments (1,250 Japanese yen). .005 Japanese yen per British pound increments (625 Japanese yen) for GBP/JPY futures intra-currency spreads executed electronically.",CME 305,-,79,,BY
0,"72,150",PL,Metals,"CME Globex: PL
CME ClearPort: PL
Clearing: PL
TAS: PLT",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/metals/precious/platinum_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),"Trading is conducted over 15 months beginning with the current month and the next two calendar months before moving into the quarterly cycle of January, April, July, and October.",Trading terminates on the third last business day of the delivery month.,50 troy ounces,Deliverable,Quote Vendor Symbols Listing,,Price Limits,Platinum Futures,Platinum Futures Settlement Procedures,Block Minimum Thresholds,PL,PL,,,Futures,NYMEX,NYMEX Position Limits,$0.10 per troy ounce,NYMEX 105,-,"15,928",U.S. Dollars and Cents per troy ounce,PL
0,56,PLN,FX,"CME Globex: PLN
CME ClearPort: PZ
Clearing: PZ","Sundays: 5:00 p.m. 每 4:00 p.m. Central Time (CT) next day. Monday 每 Friday: 5:00 p.m. 每 4:00 p.m. CT the next day, except on Friday 每 closes at 4:00 p.m. and reopens Sunday at 5:00 p.m. CT.",http://www.cmegroup.com/trading/fx/emerging-market/polish-zloty_contract_specifications.html,Sunday - Friday 5:00 p.m. - 4:00 p.m. CT with a 60-minute break each day beginning at 4:00 p.m. CT,"Six months in the March quarterly cycle (Mar, Jun, Sep, Dec)",9:16 a.m. Central Time (CT) on the second business day immediately preceding the third Wednesday of the contract month (usually Monday).,"500,000 Polish zloty",Deliverable,Quote Vendor Symbols Listing,,Price Limits,Polish Zloty Futures,PLN/USD Futures Settlement Procedures,Block Minimum Thresholds,PZ,PLN,,,Futures,CME,CME Position Limits,$.00002 per Polish zloty increments ($10.00/contract). $.00001 per Polish zloty increments ($5.00/contract) for PLN/USD futures intra-currency spreads executed electronically.,CME 268,-,2,,PZ
0,,PLT,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
0,"14,114",PM,Energy,"CME Globex: PM
CME ClearPort: PM
Clearing: PM",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/energy/natural-gas/el-paso-permian-basin-natural-gas-basis-swap-futures-platts-iferc_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),Current year plus next five years,Trading shall cease on the last business day of the month prior to the contract month.,"2,500 MMBtu",Financially Settled,Quote Vendor Symbols Listing,"The Floating Price for each contract month will be equal to the Platts Inside FERC's Gas Market Report (""Platts IFERC"") El Paso Natural Gas Co., Permian Basin Index (""Index"") published  in the first regular issue of the contract month minus the Henry Hub Natural Gas Futures final settlement price for the corresponding contract month.",,Permian Natural Gas (Platts IFERC) Basis Futures,,Block Minimum Thresholds,PM,PM,,,Futures,NYMEX,NYMEX Position Limits,$0.0001 per MMBtu,NYMEX 620,-,0,U.S. dollars and cents per MMBtu,PM
0,,PN,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
0,,PPM,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
0,0,PPP,Energy,"CME Globex: PPP
CME ClearPort: PPP
Clearing: PPP",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/energy/petrochemicals/pp-polypropylene-pcw-calendar-swap_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),Every month for 3 consecutive years,Trading shall cease on the last business day of the contract month.,"47,000 pounds",Financially Settled,Quote Vendor Symbols Listing,"The Floating Price for each contract month is equal to the arithmetic average of the daily closing price of the PetroChem Wire (PCW) for Polypropylene (basis FOB Houston) for each business day during the contract month. Polypropylene is understood to be Homopolymer of general purpose injection molding grade with Nominal melt flow rate 12 (-2/+3), 20 (+/-3), or 35 (-5/+7) without additives such as slip and anti block; or Homopolymer general-purpose fiber ('raffia') extrusion grade with Nominal melt flow rate 3.5 (-0.6/+1.0) without additives.",,PP Polypropylene (PCW) Financial Futures,,Block Minimum Thresholds,PPP,PPP,,,Futures,NYMEX,NYMEX Position Limits,$0.00001 per pound,NYMEX 736,-,0,U.S. dollars and cents per pound,PPP
0,0,PPS,Metals,"CME Globex: PPS
CME ClearPort: PPS
Clearing: PPS",,http://www.cmegroup.com/trading/metals/precious/platinum-palladium-spread_contract_specifications.html,,"Nearest 2 cycle month combinations
Dec-16, Jan-17 (the contract month is the expiration of the nearest cycle month of the combination)
Contract Combinations: Jan = Jan PL vs. Mar PA, Mar = Apr PL vs. Mar PA, Apr = Apr PL vs. Jun PA, Jun = Jul PL vs. Jun PA, Jul = Jul PL vs. Sep PA, Sep = Oct PL vs. Sep PA, Oct = Oct PL vs. Dec PA, Dec = Jan PL vs. Dec PA",Trading terminates on the third last business day of the month prior to the contract month.,100 Troy  Ounces,Financially Settled,Quote Vendor Symbols Listing,"The Floating Price shall be determined on the last trading day of a contract month, and shall be calculated using the settlement prices for Platinum Futures and Palladium Futures published by the Exchange.  For a contract month, the reference month of the Platinum Futures price shall be same month or the next nearest month in the cycle January, April, July, and October.  For a contract month, the reference month of the Palladium Futures price shall be same month or the next nearest month in the cycle March, June, September and December.
The Floating Price shall be the Platinum Futures price minus the Palladium Futures price, and shall be rounded to two decimal places.",Price Limits,Platinum/Palladium Spread Futures,Daily settlement procedures,Block Minimum Thresholds,PPS,PPS,Sunday - Friday 6:00 p.m. - 5:00 p.m.ET (5:00 p.m. - 4:00 p.m. CT) with a 60-minute break each day beginning at 5:00 p.m ET. (4:00 p.m. CT),,Futures,NYMEX,NYMEX Position Limits,$0.05 per troy ounce,NYMEX 190,-,0,U.S. Dollars and Cents per Troy Ounce,PPS
